epoch,accuracy,loss,val_accuracy,val_loss
0,0.21435897052288055,1.788082480430603,0.23360656201839447,1.7579425573349
1,0.3076923191547394,1.6629704236984253,0.3616803288459778,1.5825368165969849
2,0.3710256516933441,1.5414685010910034,0.3504098355770111,1.5679662227630615
3,0.3874358832836151,1.4903331995010376,0.42827868461608887,1.416847586631775
4,0.4220512807369232,1.4441170692443848,0.3954918086528778,1.4639087915420532
5,0.4376923143863678,1.4072210788726807,0.46311476826667786,1.3355993032455444
6,0.44717949628829956,1.3838173151016235,0.43852460384368896,1.4027884006500244
7,0.45820513367652893,1.3746850490570068,0.43545082211494446,1.3671656847000122
8,0.46641024947166443,1.3554149866104126,0.47438523173332214,1.28602933883667
9,0.4769230782985687,1.3395377397537231,0.49897539615631104,1.3088103532791138
10,0.48538461327552795,1.3124616146087646,0.4651639461517334,1.3497278690338135
11,0.4879487156867981,1.2911889553070068,0.5030737519264221,1.2729616165161133
12,0.5043589472770691,1.2781099081039429,0.5040983557701111,1.2583271265029907
13,0.49974358081817627,1.2628520727157593,0.5,1.2848470211029053
14,0.5205128192901611,1.2390673160552979,0.5040983557701111,1.2910720109939575
15,0.528205156326294,1.2284446954727173,0.5020492076873779,1.2859336137771606
16,0.5341025590896606,1.2167052030563354,0.4969262182712555,1.322662353515625
17,0.5423076748847961,1.190853476524353,0.5174180269241333,1.2511690855026245
18,0.5487179756164551,1.1787952184677124,0.5030737519264221,1.2834428548812866
19,0.5474358797073364,1.1571593284606934,0.5071721076965332,1.2935384511947632
20,0.5625640749931335,1.1402099132537842,0.5071721076965332,1.2688583135604858
21,0.5705128312110901,1.130548119544983,0.5307376980781555,1.2641429901123047
22,0.5707692503929138,1.1254065036773682,0.4959016442298889,1.276451587677002
23,0.5766666531562805,1.0930111408233643,0.5379098653793335,1.2706927061080933
24,0.5823076963424683,1.0878838300704956,0.5143442749977112,1.2473769187927246
25,0.5899999737739563,1.0701748132705688,0.5307376980781555,1.2659193277359009
26,0.5923076868057251,1.0815221071243286,0.5235655903816223,1.2256557941436768
27,0.6117948889732361,1.042458415031433,0.5317623019218445,1.2243365049362183
28,0.6041025519371033,1.0274101495742798,0.5430327653884888,1.2560312747955322
29,0.6253846287727356,1.000624656677246,0.5481557250022888,1.2361021041870117
0,0.6105127930641174,1.0323807001113892,0.4723360538482666,1.4205849170684814
