epoch,accuracy,loss,val_accuracy,val_loss
0,0.2012820541858673,1.9665580987930298,0.2838114798069,1.711027979850769
1,0.2889743447303772,1.7146238088607788,0.27254098653793335,1.6678495407104492
2,0.348974347114563,1.5967371463775635,0.4088114798069,1.5007867813110352
3,0.368461549282074,1.530611276626587,0.4262295067310333,1.4203115701675415
4,0.4023076891899109,1.4568229913711548,0.4026639461517334,1.4401530027389526
5,0.41769230365753174,1.4313416481018066,0.43545082211494446,1.396295428276062
6,0.446153849363327,1.3814327716827393,0.45696720480918884,1.345293641090393
7,0.4502564072608948,1.3689430952072144,0.48463115096092224,1.3108775615692139
8,0.4625641107559204,1.338956594467163,0.46413934230804443,1.3159011602401733
9,0.47410255670547485,1.3152499198913574,0.5040983557701111,1.2930604219436646
10,0.48846152424812317,1.284233570098877,0.48053279519081116,1.3050856590270996
11,0.49743589758872986,1.2684708833694458,0.45696720480918884,1.3601195812225342
12,0.5038461685180664,1.2524491548538208,0.45696720480918884,1.400844693183899
13,0.5223076939582825,1.2261160612106323,0.5102459192276001,1.2472021579742432
14,0.5371794700622559,1.1857411861419678,0.4856557250022888,1.3639401197433472
15,0.5292307734489441,1.1884959936141968,0.506147563457489,1.2550835609436035
16,0.5517948865890503,1.153388500213623,0.5040983557701111,1.264772891998291
17,0.5507692098617554,1.136935830116272,0.4856557250022888,1.309536099433899
18,0.5705128312110901,1.114721655845642,0.5266393423080444,1.2527074813842773
19,0.584871768951416,1.0795502662658691,0.5153688788414001,1.2610348463058472
20,0.5948718190193176,1.0518544912338257,0.5215163826942444,1.2271065711975098
21,0.6053845882415771,1.0357564687728882,0.506147563457489,1.268757700920105
22,0.6248717904090881,1.0034358501434326,0.5174180269241333,1.2714942693710327
23,0.6284615397453308,0.9747525453567505,0.556352436542511,1.2428369522094727
24,0.6574358940124512,0.9378685355186462,0.5379098653793335,1.270759105682373
25,0.6428205370903015,0.9354485869407654,0.5225409865379333,1.3230066299438477
26,0.6494871973991394,0.8990206122398376,0.5051229596138,1.346020221710205
27,0.6820513010025024,0.859074056148529,0.5071721076965332,1.3814265727996826
28,0.6758974194526672,0.854693591594696,0.5184426307678223,1.3164522647857666
29,0.6928204894065857,0.8153433799743652,0.5266393423080444,1.3345824480056763
