epoch,accuracy,loss,val_accuracy,val_loss
0,0.2258974313735962,1.7798413038253784,0.3053278625011444,1.6538113355636597
1,0.29512819647789,1.654442310333252,0.3370901644229889,1.5631927251815796
2,0.3289743661880493,1.6027371883392334,0.2879098355770111,1.7283369302749634
3,0.36820513010025024,1.5451246500015259,0.40163934230804443,1.437270998954773
4,0.3897435963153839,1.4881309270858765,0.39036884903907776,1.45615553855896
5,0.4217948615550995,1.43476402759552,0.44979506731033325,1.330115795135498
6,0.43717947602272034,1.403296709060669,0.4579918086528778,1.323553204536438
7,0.4533333480358124,1.3674169778823853,0.4579918086528778,1.3452879190444946
8,0.46205127239227295,1.3455345630645752,0.4129098355770111,1.4092386960983276
9,0.4797435998916626,1.3211742639541626,0.4897541105747223,1.295292615890503
10,0.4925641119480133,1.2861385345458984,0.45594263076782227,1.341812252998352
11,0.49717947840690613,1.2780510187149048,0.47438523173332214,1.3135169744491577
12,0.5048717856407166,1.248702049255371,0.5133196711540222,1.2586004734039307
13,0.5220512747764587,1.211754322052002,0.4866803288459778,1.3211524486541748
14,0.5338461399078369,1.198759913444519,0.46004098653793335,1.3446071147918701
15,0.5389743447303772,1.178099274635315,0.4959016442298889,1.2562298774719238
16,0.550000011920929,1.1507041454315186,0.5102459192276001,1.2635771036148071
17,0.5664102435112,1.1314866542816162,0.5204917788505554,1.2644394636154175
18,0.5789743661880493,1.0943948030471802,0.48463115096092224,1.3549989461898804
19,0.5799999833106995,1.086295247077942,0.5256147384643555,1.2089142799377441
20,0.5820512771606445,1.0815720558166504,0.5338114500045776,1.2231262922286987
21,0.6128205060958862,1.037145972251892,0.5215163826942444,1.262033224105835
22,0.6079487204551697,1.0218223333358765,0.5409836173057556,1.220389485359192
23,0.6156409978866577,0.9889369606971741,0.5399590134620667,1.2623814344406128
24,0.6197435855865479,0.9802404046058655,0.5420082211494446,1.2377326488494873
25,0.6487179398536682,0.9585791230201721,0.5256147384643555,1.3039524555206299
26,0.6474359035491943,0.9187171459197998,0.5502049326896667,1.2297534942626953
27,0.6551281809806824,0.9160141944885254,0.5112704634666443,1.3349862098693848
28,0.662051260471344,0.9094430208206177,0.5276639461517334,1.3058645725250244
29,0.6684615612030029,0.8569828867912292,0.5399590134620667,1.3420672416687012
0,0.6784615516662598,0.86347895860672,0.5399590134620667,1.3028197288513184
1,0.6925641298294067,0.8240488171577454,0.5430327653884888,1.2563118934631348
2,0.6928204894065857,0.8116936087608337,0.5317623019218445,1.3584245443344116
3,0.7135897278785706,0.7795811891555786,0.5491803288459778,1.2948272228240967
4,0.7166666388511658,0.7690572142601013,0.5256147384643555,1.362536072731018
5,0.7379487156867981,0.7305916547775269,0.5420082211494446,1.354460597038269
6,0.7317948937416077,0.7208542227745056,0.5491803288459778,1.297985553741455
7,0.7389743328094482,0.7126170992851257,0.5594262480735779,1.3182138204574585
8,0.7494871616363525,0.6910056471824646,0.5409836173057556,1.4029515981674194
9,0.7541025876998901,0.6675639152526855,0.5215163826942444,1.5374131202697754
10,0.7676923274993896,0.6381743550300598,0.5307376980781555,1.55686354637146
11,0.7705128192901611,0.63963383436203,0.5307376980781555,1.4610483646392822
12,0.7712820768356323,0.614544689655304,0.5276639461517334,1.5799556970596313
13,0.7812820672988892,0.5914128422737122,0.5368852615356445,1.36061692237854
14,0.7835897207260132,0.5708171725273132,0.5153688788414001,1.5524946451187134
0,0.7889743447303772,0.603426992893219,0.5030737519264221,1.3995684385299683
1,0.8005128502845764,0.5571813583374023,0.5358606576919556,1.5324903726577759
2,0.7987179756164551,0.563650906085968,0.5215163826942444,1.5767968893051147
3,0.8115384578704834,0.5357711911201477,0.5051229596138,1.5016981363296509
4,0.802051305770874,0.5422729849815369,0.5266393423080444,1.5280860662460327
5,0.8117948770523071,0.514748752117157,0.5348360538482666,1.6080390214920044
6,0.8212820291519165,0.5054914355278015,0.5471311211585999,1.5370148420333862
7,0.8351281881332397,0.47182992100715637,0.5133196711540222,1.5205577611923218
8,0.8228204846382141,0.4882737696170807,0.5461065769195557,1.5120255947113037
9,0.8341025710105896,0.47079986333847046,0.5286885499954224,1.7177104949951172
10,0.8441025614738464,0.4283815622329712,0.5153688788414001,1.6993616819381714
11,0.8438461422920227,0.44194328784942627,0.5440573692321777,1.5072839260101318
12,0.8497436046600342,0.4259386658668518,0.5389344096183777,1.511702537536621
13,0.8479487299919128,0.4302084147930145,0.5399590134620667,1.6009554862976074
14,0.8443589806556702,0.43865829706192017,0.5338114500045776,1.682233214378357
