epoch,accuracy,loss,val_accuracy,val_loss
0,0.24128204584121704,1.768383502960205,0.3678278625011444,1.5697996616363525
1,0.3476923108100891,1.5840376615524292,0.4415983557701111,1.4189202785491943
2,0.3964102566242218,1.481019377708435,0.41803279519081116,1.4721205234527588
3,0.42307692766189575,1.4318358898162842,0.4508196711540222,1.361986517906189
4,0.43564102053642273,1.3866413831710815,0.45286884903907776,1.3345955610275269
5,0.43948718905448914,1.3764288425445557,0.48155736923217773,1.3150683641433716
6,0.464102566242218,1.3413127660751343,0.47438523173332214,1.3622214794158936
7,0.47487178444862366,1.3016674518585205,0.48463115096092224,1.2989568710327148
8,0.4894871711730957,1.286818504333496,0.5030737519264221,1.3052500486373901
9,0.5125641226768494,1.244990348815918,0.5143442749977112,1.2355234622955322
10,0.5110256671905518,1.242432713508606,0.5122950673103333,1.2457267045974731
11,0.5166666507720947,1.2170666456222534,0.5174180269241333,1.2371586561203003
12,0.5197435617446899,1.210943579673767,0.4938524663448334,1.261826992034912
13,0.5515384674072266,1.1612495183944702,0.5553278923034668,1.197041630744934
14,0.5594871640205383,1.141848087310791,0.5163934230804443,1.2277430295944214
15,0.5807692408561707,1.1106441020965576,0.5348360538482666,1.2106950283050537
16,0.5751281976699829,1.106834888458252,0.5420082211494446,1.1935200691223145
17,0.5938461422920227,1.0593364238739014,0.5,1.335980772972107
18,0.6053845882415771,1.0333483219146729,0.5348360538482666,1.1807234287261963
19,0.609743595123291,1.0149226188659668,0.5399590134620667,1.1803473234176636
20,0.6112820506095886,1.0109574794769287,0.5420082211494446,1.2268998622894287
21,0.6153846383094788,0.9822223782539368,0.5194672346115112,1.239716649055481
22,0.6392307877540588,0.9624252319335938,0.5409836173057556,1.187637209892273
23,0.6502563953399658,0.9339041709899902,0.5420082211494446,1.2601567506790161
24,0.6548718214035034,0.9094277024269104,0.5481557250022888,1.1983675956726074
25,0.6641025543212891,0.8746115565299988,0.5522540807723999,1.1813277006149292
26,0.6771795153617859,0.8616300821304321,0.5235655903816223,1.240594744682312
27,0.6810256242752075,0.8466684818267822,0.5553278923034668,1.2333977222442627
28,0.6902564167976379,0.8277948498725891,0.5389344096183777,1.2656595706939697
29,0.7051281929016113,0.7948928475379944,0.5368852615356445,1.360746145248413
