epoch,accuracy,loss,val_accuracy,val_loss
0,0.22256410121917725,1.7881581783294678,0.3012295067310333,1.6345213651657104
1,0.29615384340286255,1.6719598770141602,0.3053278625011444,1.6770070791244507
2,0.3687179386615753,1.5748964548110962,0.41905736923217773,1.4332878589630127
3,0.3887179493904114,1.4925870895385742,0.41803279519081116,1.426928997039795
4,0.4187179505825043,1.4443472623825073,0.4661885201931,1.3781815767288208
5,0.4430769085884094,1.3977628946304321,0.4784836173057556,1.3624392747879028
6,0.4571794867515564,1.3740568161010742,0.3586065471172333,1.6374186277389526
7,0.45974358916282654,1.342289924621582,0.4795081913471222,1.322904109954834
8,0.4789743721485138,1.3195639848709106,0.49487704038619995,1.279511570930481
9,0.4964102506637573,1.2764259576797485,0.4938524663448334,1.2598575353622437
10,0.5069230794906616,1.259777307510376,0.4579918086528778,1.3820549249649048
11,0.5166666507720947,1.2485811710357666,0.5051229596138,1.251460313796997
12,0.5253846049308777,1.2062921524047852,0.47336065769195557,1.317160964012146
13,0.5382051467895508,1.189918041229248,0.506147563457489,1.2443128824234009
14,0.5510256290435791,1.1687829494476318,0.4959016442298889,1.3114593029022217
15,0.5592307448387146,1.1280263662338257,0.5092213153839111,1.2447021007537842
16,0.5664102435112,1.1339361667633057,0.5020492076873779,1.2910256385803223
17,0.5769230723381042,1.1097726821899414,0.5338114500045776,1.2013753652572632
18,0.5871794819831848,1.0773035287857056,0.5276639461517334,1.2215564250946045
19,0.5982051491737366,1.0527859926223755,0.5163934230804443,1.3170241117477417
20,0.5979487299919128,1.0428200960159302,0.5194672346115112,1.2886096239089966
21,0.620769202709198,1.0084103345870972,0.5143442749977112,1.256795883178711
22,0.6392307877540588,0.9627033472061157,0.5286885499954224,1.30735445022583
23,0.6387179493904114,0.9528570771217346,0.4866803288459778,1.4799370765686035
24,0.6492307782173157,0.9273492097854614,0.5051229596138,1.2939997911453247
25,0.6679487228393555,0.9017281532287598,0.5184426307678223,1.3015879392623901
26,0.6684615612030029,0.8723264932632446,0.49795082211494446,1.3760135173797607
27,0.6787179708480835,0.8619043827056885,0.5225409865379333,1.4331114292144775
28,0.6756410002708435,0.8513836860656738,0.5276639461517334,1.3448747396469116
29,0.7110256552696228,0.804755687713623,0.5081967115402222,1.3723549842834473
