epoch,accuracy,loss,val_accuracy,val_loss
0,0.2005128264427185,1.7975974082946777,0.17930327355861664,1.8753197193145752
1,0.2966666519641876,1.6828460693359375,0.2745901644229889,1.7364745140075684
2,0.3587179481983185,1.5816317796707153,0.3299180269241333,1.5385196208953857
3,0.3897435963153839,1.4944796562194824,0.4334016442298889,1.4184870719909668
4,0.417435884475708,1.4476321935653687,0.44672131538391113,1.3689464330673218
5,0.43564102053642273,1.4108848571777344,0.41086065769195557,1.4493862390518188
6,0.4430769085884094,1.3883888721466064,0.4477458894252777,1.33280611038208
7,0.45307692885398865,1.364688754081726,0.48155736923217773,1.2979592084884644
8,0.458717942237854,1.3440288305282593,0.5051229596138,1.276768445968628
9,0.4753846228122711,1.3212846517562866,0.4836065471172333,1.275250792503357
10,0.4812820553779602,1.2932405471801758,0.5020492076873779,1.2802590131759644
11,0.49051281809806824,1.2781362533569336,0.5133196711540222,1.2693166732788086
12,0.5023077130317688,1.24970543384552,0.5235655903816223,1.2274229526519775
13,0.5179487466812134,1.2370072603225708,0.5081967115402222,1.2584381103515625
14,0.5166666507720947,1.2176603078842163,0.5194672346115112,1.2286843061447144
15,0.5287179350852966,1.204651951789856,0.5215163826942444,1.2352951765060425
16,0.5453845858573914,1.1613575220108032,0.5102459192276001,1.292726993560791
17,0.557692289352417,1.1512396335601807,0.4866803288459778,1.3605117797851562
18,0.5664102435112,1.1151224374771118,0.5276639461517334,1.2488189935684204
19,0.5766666531562805,1.1056362390518188,0.5327869057655334,1.2148447036743164
20,0.5730769038200378,1.096151351928711,0.5502049326896667,1.2436147928237915
21,0.6069231033325195,1.062105417251587,0.5409836173057556,1.2081061601638794
22,0.5992307662963867,1.0483590364456177,0.5174180269241333,1.2827802896499634
23,0.6166666746139526,1.0159245729446411,0.556352436542511,1.1914093494415283
24,0.6153846383094788,1.0179829597473145,0.5184426307678223,1.31096351146698
25,0.6299999952316284,0.9833065271377563,0.556352436542511,1.2136965990066528
26,0.6320512890815735,0.979437530040741,0.5338114500045776,1.2069597244262695
27,0.629230797290802,0.9592037796974182,0.5297130942344666,1.2747352123260498
28,0.6458974480628967,0.9306128621101379,0.5399590134620667,1.2574235200881958
29,0.6656410098075867,0.8950835466384888,0.5307376980781555,1.2412029504776
