epoch,accuracy,loss,val_accuracy,val_loss
0,0.19871795177459717,1.8117830753326416,0.2950819730758667,1.722184419631958
1,0.28948718309402466,1.6905885934829712,0.31762295961380005,1.6007989645004272
2,0.33384615182876587,1.6119898557662964,0.28995901346206665,1.6567047834396362
3,0.36230769753456116,1.544324517250061,0.34528687596321106,1.5982848405838013
4,0.3782051205635071,1.5126433372497559,0.44569671154022217,1.4282304048538208
5,0.3992307782173157,1.4829280376434326,0.3401639461517334,1.6369123458862305
6,0.41179487109184265,1.4726773500442505,0.4139344394207001,1.436675786972046
7,0.41256409883499146,1.4548588991165161,0.3985655605792999,1.4561265707015991
8,0.42615383863449097,1.433249592781067,0.3893442749977112,1.5094575881958008
9,0.4233333468437195,1.4320491552352905,0.4405737817287445,1.3753409385681152
10,0.4302563965320587,1.4112542867660522,0.40778687596321106,1.4250574111938477
11,0.4258974492549896,1.4033615589141846,0.4436475336551666,1.3707605600357056
12,0.4510256350040436,1.3872278928756714,0.4713114798069,1.329167127609253
13,0.4423076808452606,1.3918108940124512,0.4262295067310333,1.3846021890640259
14,0.4579487144947052,1.3843319416046143,0.45594263076782227,1.3385634422302246
15,0.4541025757789612,1.362450361251831,0.4887295067310333,1.316443920135498
16,0.46358975768089294,1.3551849126815796,0.4620901644229889,1.3791826963424683
17,0.4630769193172455,1.347118616104126,0.4405737817287445,1.3739653825759888
18,0.4730769097805023,1.3466322422027588,0.5092213153839111,1.2748520374298096
19,0.4825640916824341,1.3380374908447266,0.46413934230804443,1.3244282007217407
20,0.47846153378486633,1.3282182216644287,0.4897541105747223,1.2900171279907227
21,0.4864102602005005,1.3125104904174805,0.5030737519264221,1.2747238874435425
22,0.4848718047142029,1.3121387958526611,0.5071721076965332,1.2636628150939941
23,0.4835897386074066,1.3110630512237549,0.501024603843689,1.287646770477295
24,0.4984615445137024,1.282824993133545,0.4938524663448334,1.269662618637085
25,0.49871793389320374,1.2879953384399414,0.4928278625011444,1.3073482513427734
26,0.49871793389320374,1.2771676778793335,0.5225409865379333,1.2343260049819946
27,0.4961538314819336,1.2692419290542603,0.49795082211494446,1.2401752471923828
28,0.5174359083175659,1.2571401596069336,0.40778687596321106,1.5636537075042725
29,0.503333330154419,1.2696454524993896,0.4661885201931,1.3378747701644897
